293 -0.2510839 -0.050227754 10.07112 16 10 8
294 -0.2746507 -0.018463794 9.951238 156 127 46
295 -0.25928104 -0.032808807 9.964558 156 130 54
296 -0.28797108 -0.013340575 9.989149 64 44 25
297 -0.28489715 -0.044079892 10.05985 154 124 50
298 -0.26337963 -0.042030603 10.00247 144 123 81
299 -0.27567536 -0.027685588 10.00247 166 144 94
300 -0.29002038 -0.021537725 10.027061 122 92 39
301 -0.2930943 -0.013340575 9.975829 77 58 35
302 -0.29719287 -0.009241999 10.02911 171 139 64
303 -0.3115379 -0.0051434236 10.064973 133 103 53
304 -0.28079855 -0.04612918 10.075219 169 137 53
305 -0.2746507 -0.043055248 10.089564 146 110 42
306 -0.23776352 -0.036907382 9.957385 49 33 19
307 -0.22444315 -0.07276992 9.991199 65 50 32
308 -0.2767 -0.026660945 9.9871 40 28 17
309 -0.2398128 -0.068671346 10.012716 21 14 12
310 -0.25210854 -0.048178468 10.085465 23 13 7
311 -0.27055213 -0.042030603 10.1039095 22 14 11
312 -0.23264031 -0.026660945 9.938942 123 97 56
313 -0.2930943 -0.014365219 9.9594345 159 130 66
314 -0.2603057 -0.04920311 10.067022 29 14 7
315 -0.28694645 -0.0030941358 9.938942 82 53 33
316 -0.2674782 -0.048178468 10.037308 87 62 32
317 -0.2654289 -0.0071927113 9.934843 49 29 16
318 -0.24698532 -0.04612918 9.977878 65 52 34
319 -0.2787493 -0.03588274 10.025012 98 72 36
320 -0.26235497 -0.04920311 10.054727 103 72 27
321 -0.25415784 -0.0512524 10.001445 125 99 44
322 -0.2510839 -0.021537725 9.947139 124 96 40
323 -0.24493603 -0.065597415 9.997346 96 67 33
324 -0.24391139 -0.012315931 9.928695 191 171 138
325 -0.27055213 -0.04920311 10.022963 188 166 118
326 -0.29514357 -0.03075952 10.062923 168 133 42
327 -0.30436537 -0.018463794 10.062923 164 133 55
328 -0.2254678 -0.0153898625 9.920498 167 136 61
329 -0.22649245 -0.06969599 9.992223 45 35 24
330 -0.29411894 -0.013340575 9.975829 41 19 4
331 -0.27977392 -0.023587013 9.988125 42 30 19
332 -0.2674782 -0.036907382 10.0045185 152 130 84
333 -0.23776352 -0.06457277 10.027061 26 18 13
334 -0.28797108 -0.042030603 10.061899 158 126 56
335 -0.29002038 -0.013340575 9.992223 72 54 29
336 -0.29616824 -0.03588274 10.116205 151 116 54
337 -0.2695275 -0.0061680675 9.934843 60 38 26
338 -0.291045 -0.002069492 9.939966 70 47 31
339 -0.25415784 -0.019488437 9.946115 132 105 43
340 -0.28592178 -0.021537725 9.97173 83 59 31
341 -0.2510839 -0.043055248 10.10186 70 55 32
342 -0.22649245 -0.15269214 10.13055 75 43 10
343 -0.291045 -0.019488437 10.028086 135 105 44
344 -0.2695275 -0.047153823 10.038332 130 104 57
345 -0.2787493 -0.042030603 10.091614 154 119 42
346 -0.27157676 -0.042030603 10.108007 29 17 10
347 -0.2787493 -0.016414506 9.952262 174 148 69
348 -0.2982175 -0.010266643 9.9594345 134 104 54
349 -0.24288675 -0.050227754 10.045505 72 57 37
350 -0.2398128 -0.04920311 10.062923 13 11 10
351 -0.30539003 -0.016414506 10.065997 171 137 66
352 -0.24903461 -0.043055248 9.979927 65 52 36
353 -0.24391139 -0.010266643 9.928695 53 36 22
354 -0.23264031 -0.07584385 10.009642 47 34 20
355 -0.2562071 -0.048178468 10.001445 129 107 58
356 -0.28489715 -0.03075952 10.025012 167 141 86
357 -0.2254678 -0.13117462 10.111082 110 60 9
358 -0.27362606 -0.045104533 10.020913 176 150 94
359 -0.29719287 -0.027685588 10.061899 174 138 49
